player_name,platform,game_id,kills,score,ptype,trnchange,trnrating,matches
swanbat420,psn,670526725,0,167,p10,0,4574.2,7
swanbat420,psn,670526727,4,468,p9,-3,4987,8
swanbat420,psn,668898430,16,3991,p9,0.25565331456002244,4993,9
swanbat420,psn,668476322,3,440,p9,0.3114999999999873,4991.4,10
AgustinxZ-_,psn,673660672,12,1235,p9,-2,4958.6,1
AgustinxZ-_,psn,673416172,8,765,p9,2.0800000000000183,4960.5,2
AgustinxZ-_,psn,670088816,2,405,p2,1.3575000000000046,4947.1,3
AgustinxZ-_,psn,669327803,3,785,p9,1.7320000000000075,4958.4,4
AgustinxZ-_,psn,669291024,36,5362,p9,-2,4956.7,5
AgustinxZ-_,psn,668620607,5,925,p9,-2,4950.9,6
AgustinxZ-_,psn,668341531,5,805,p9,2.0440000000000147,4950.9,7
AgustinxZ-_,psn,668239862,42,4542,p9,-2,4948.9,8
AgustinxZ-_,psn,666669149,0,37,p2,-1.452000000000005,4945.7,9
AgustinxZ-_,psn,666075481,19,1880,p9,-2,4949.9,10
joethebroo,psn,671194471,3,296,p9,0.9939999999999963,4951.3,1
joethebroo,psn,670846747,10,745,p9,2.615000000000009,4950.3,2
joethebroo,psn,670838700,0,255,p9,-3,4947.7,3
joethebroo,psn,670800945,6,420,p9,1.7885000000000129,4950.7,4
joethebroo,psn,670738395,13,605,p10,25.21500000000001,4520.9,5
joethebroo,psn,670694714,8,605,p10,26.54000000000001,4495.7,6
joethebroo,psn,670568198,7,665,p10,22.115999999999985,4469.2,7
joethebroo,psn,670529931,13,665,p10,29.1,4447.1,8
joethebroo,psn,670513003,6,108,p10,4.397999999999997,4418,9
joethebroo,psn,670490614,2,103,p9,-1.125,4948.9,10
Strandlii,psn,672803466,14,605,p2,2.4099999999999913,4954.2,1
Strandlii,psn,672742989,18,605,p2,2.5349999999999913,4951.8,2
Strandlii,psn,672639438,16,693,p2,-2,4949.3,3
Strandlii,psn,672639439,2,79,p9,-1.401750000000004,4936.3,4
Strandlii,psn,672586202,6,209,p2,0.38335312500000324,4949.3,5
Strandlii,psn,672554257,0,19,p2,-3,4948.5,6
Strandlii,psn,672477370,11,505,p2,1.7605000000000066,4951.5,7
Strandlii,psn,672439980,10,251,p2,1.0260000000000036,4949.7,8
Strandlii,psn,672322410,24,724,p2,0.38731320000000324,4948.7,9
Strandlii,psn,672289673,9,288,p2,0.4093950000000018,4945.8,10
Frankyqueer,psn,673926482,6,623,p9,-2,4950.1,1
Frankyqueer,psn,673661643,10,624,p9,-2,4950.4,2
Frankyqueer,psn,671438730,17,1283,p10,-3.464875600714324,4842.5,3
Frankyqueer,psn,670813521,6,804,p9,-3,4950.4,4
Frankyqueer,psn,670734267,11,1078,p9,-2,4955.5,5
Frankyqueer,psn,670665956,9,1037,p9,-2,4955.3,6
Frankyqueer,psn,670581520,6,586,p9,-2,4957.8,7
Frankyqueer,psn,670541864,4,280,p9,0.8520000000000073,4958.3,8
Frankyqueer,psn,670492265,47,3255,p9,-2,4957.4,9
Frankyqueer,psn,670492264,4,388,p10,5.064499999999994,4860.4,10
Phornado,psn,673926786,14,1679,p10,0.9844707600000038,4869.7,1
Phornado,psn,673661957,1,208,p2,-24.026749999999996,4102.3,2
Phornado,psn,673661954,7,1290,p10,3.6695999999999915,4856.9,3
Phornado,psn,670312119,4,845,p9,1.5479999999999927,4962.8,4
Phornado,psn,670268175,1,865,p9,1.6120000000000072,4961.3,5
Phornado,psn,670223804,3,965,p9,1.6800000000000002,4959.7,6
Phornado,psn,670170913,2,833,p9,1.7520000000000073,4958,7
Phornado,psn,670072099,3,551,p9,-2,4956.2,8
Phornado,psn,670067258,5,1250,p9,-3,4958.2,9
Phornado,psn,670067257,58,7384,p10,0.11476664226440743,4847.1,10
ThatRandomGuy_33,psn,670853051,13,1609,p9,0.3799199999999996,4949.7,1
ThatRandomGuy_33,psn,670853048,16,954,p10,-2,4963,2
ThatRandomGuy_33,psn,670559440,4,805,p10,1.5320000000000074,4963.2,3
ThatRandomGuy_33,psn,670518162,6,1079,p10,-3,4961.7,4
ThatRandomGuy_33,psn,670442034,4,443,p10,1.2180000000000064,4966.4,5
ThatRandomGuy_33,psn,661769455,19,1383,p10,-2,4980.2,6
ThatRandomGuy_33,psn,661769456,3,99,p9,-2,4951.4,7
ThatRandomGuy_33,psn,661649396,8,905,p9,2.45,4953.4,8
ThatRandomGuy_33,psn,661613056,0,76,p9,-3,4951,9
ThatRandomGuy_33,psn,661594571,59,5498,p9,-2,4954,10
OVOPhantuums,psn,655067697,8,505,p2,0.4339999999999873,4988,1
OVOPhantuums,psn,654965542,15,1207,p2,0.2538335999999981,4987.6,2
OVOPhantuums,psn,654693802,2,404,p2,0.35250000000000914,4986.3,3
OVOPhantuums,psn,654268788,8,605,p2,0.5879999999999928,4985.9,4
OVOPhantuums,psn,652826018,5,389,p2,-2,4985.3,5
OVOPhantuums,psn,652239255,11,978,p2,0.46368000000001763,4987.2,6
OVOPhantuums,psn,651880215,14,977,p2,-2,4986.2,7
OVOPhantuums,psn,651449575,7,605,p2,0.52,4987.5,8
OVOPhantuums,psn,650194268,5,379,p2,0.47250000000000003,4987,9
OVOPhantuums,psn,647964656,3,226,p2,0.27600000000000363,4986.5,10
Nicania,psn,673662893,0,344,p9,-5.549527499999986,4792.6,1
Nicania,psn,670603897,18,1598,p9,1.484500651942492,4803.6,2
Nicania,psn,669142699,5,336,p9,4.426000000000004,4783.1,3
Nicania,psn,669115352,5,199,p9,1.6724999999999999,4778.7,4
Nicania,psn,668870374,12,1037,p9,1.6850268000000028,4777,5
Nicania,psn,661301057,14,3223,p9,1.7817710058719989,4764.2,6
Nicania,psn,659807757,26,1715,p10,-2,4975.5,7
Nicania,psn,658005140,0,269,p10,0,4979.6,8
Nicania,psn,656494767,2,263,p9,2.711000000000004,4731.6,9
Nicania,psn,656353912,8,1002,p9,2.0487582000000018,4728.9,10
iibmq,psn,673927867,9,858,p9,-2,4948.1,1
iibmq,psn,673849657,6,825,p9,2.644999999999982,4949.7,2
iibmq,psn,673817562,2,122,p9,-3,4947.1,3
iibmq,psn,673786159,5,573,p9,-2,4950.1,4
iibmq,psn,673365962,23,1887,p9,-2,4950.9,5
iibmq,psn,666536311,107,6481,p9,0.03794524154580222,4949.4,6
iibmq,psn,664551663,22,2572,p9,-2,4949.5,7
iibmq,psn,663949865,8,1190,p9,2.5400000000000094,4951.7,8
iibmq,psn,663941935,8,302,p10,52.302,2437.2,9
iibmq,psn,658094007,0,949,p9,1.9079999999999928,4954.2,10
silky_balla_25,psn,673928118,11,340,p2,0.37678401562500313,4950.1,1
silky_balla_25,psn,673128803,20,935,p10,2.5493629086318785,4662.6,2
silky_balla_25,psn,673128804,72,3810,p2,0.03825460530949226,4949,3
silky_balla_25,psn,668434774,56,5037,p9,0.5545443011901005,4261.2,4
silky_balla_25,psn,668434771,66,3139,p2,0.3800805974015998,4949.7,5
silky_balla_25,psn,668434768,10,588,p10,2.714786250000004,4640.7,6
silky_balla_25,psn,665259126,19,856,p2,-2,4948.2,7
silky_balla_25,psn,664667856,12,478,p10,2.8341599999999993,4624.9,8
silky_balla_25,psn,660785772,16,1445,p10,2.9135135250000053,4614.4,9
silky_balla_25,psn,660594878,17,1372,p10,3.1929865461899976,4577.5,10
Twitch_Injeriez,psn,673928395,1,289,p9,0.505,4950,1
Twitch_Injeriez,psn,673928393,9,545,p10,0.5860399999999936,4971.3,2
Twitch_Injeriez,psn,673663806,6,614,p10,-2,4970.1,3
Twitch_Injeriez,psn,673663807,6,687,p2,2.2629600000000005,4700.5,4
Twitch_Injeriez,psn,670500652,25,2797,p9,-2,4951.7,5
Twitch_Injeriez,psn,670500650,5,405,p10,1.0360000000000127,4971.4,6
Twitch_Injeriez,psn,668708922,24,2432,p9,-2,4949.2,7
Twitch_Injeriez,psn,668708921,5,405,p2,11.399499999999994,4685.7,8
Twitch_Injeriez,psn,668708918,17,1430,p10,1.5579999999999927,4970.4,9
Twitch_Injeriez,psn,665861430,20,2271,p9,-1.152337049999994,4947.6,10
x123angel,psn,673878978,13,677,p2,-2,4964.3,1
x123angel,psn,673858985,0,32,p2,-3,4964.9,2
x123angel,psn,673495510,0,18,p2,-3,4967.9,3
x123angel,psn,673301902,15,605,p2,1.5300000000000182,4970.9,4
x123angel,psn,673226444,12,605,p2,1.609999999999991,4969.4,5
x123angel,psn,673161873,12,505,p2,1.1689999999999874,4967.8,6
x123angel,psn,673080781,7,605,p2,1.3920000000000072,4966.6,7
x123angel,psn,672858103,25,1210,p2,1.8335000000000037,4965.2,8
x123angel,psn,672589145,18,708,p2,-2,4961.4,9
x123angel,psn,672535108,10,405,p2,1.3055000000000063,4964,10
iTsPaToo,psn,673196395,5,186,p9,0.2720000000000073,4986.7,1
iTsPaToo,psn,673172923,47,3890,p9,0.7159081249999872,4986.4,2
iTsPaToo,psn,672878964,29,2562,p9,0.8799374999999601,4983.3,3
iTsPaToo,psn,672661846,23,1930,p9,1.0260000000000218,4980.5,4
iTsPaToo,psn,665550104,21,580,p2,-2,4962.8,5
iTsPaToo,psn,664712687,24,1420,p9,-2,4978.4,6
iTsPaToo,psn,664534428,54,3479,p9,-2,4981.1,7
iTsPaToo,psn,664103746,31,2522,p9,-2,4984.6,8
iTsPaToo,psn,663879032,18,685,p9,0.7000000000000001,4986.7,9
iTsPaToo,psn,663879031,11,725,p10,1.309999999999991,4975.1,10
LagginnYT,psn,673929253,3,605,p2,1.3240000000000145,4968.2,1
LagginnYT,psn,673929252,4,843,p10,0.40462499999999635,4959.9,2
LagginnYT,psn,672622523,47,2868,p10,-2,4958.5,3
LagginnYT,psn,671030189,20,1962,p9,-2,4955.6,4
LagginnYT,psn,669485697,9,665,p10,2.125,4959.6,5
LagginnYT,psn,668924891,9,605,p2,1.740000000000009,4966.9,6
LagginnYT,psn,667772038,6,605,p2,1.4479999999999928,4965.2,7
LagginnYT,psn,666640499,7,339,p2,-2,4963.8,8
LagginnYT,psn,665645093,34,3721,p9,-2,4952.3,9
LagginnYT,psn,665645087,13,832,p2,0.7123199999999997,4965.1,10
killsey_ps,psn,673886553,10,605,p2,1.475,4972,1
killsey_ps,psn,673861674,2,124,p2,-3,4970.5,2
killsey_ps,psn,673772326,5,313,p2,0.48,4976.5,3
killsey_ps,psn,673718916,3,359,p2,0.6150000000000091,4976,4
killsey_ps,psn,673655419,6,605,p2,1.0240000000000147,4975.4,5
killsey_ps,psn,673549226,11,605,p2,1.35,4974.4,6
killsey_ps,psn,673485348,4,377,p2,0.9800000000000001,4973,7
killsey_ps,psn,673470504,4,380,p9,1.7675,4951.3,8
killsey_ps,psn,673470501,20,1476,p2,-2,4972,9
killsey_ps,psn,673214147,36,2101,p9,0.03789261092614629,4949.5,10
Youtube Zarby,psn,672331248,0,49,p10,-6.545,4755.5,1
Youtube Zarby,psn,672311110,7,83,p10,1.7985000000000013,4762,2
Youtube Zarby,psn,672203223,14,685,p10,12.619999999999983,4760.2,3
Youtube Zarby,psn,672168057,0,121,p10,-6.75400000000001,4747.6,4
Youtube Zarby,psn,672076780,12,745,p10,12.925,4754.4,5
Youtube Zarby,psn,672034715,7,297,p10,1.9537499999999999,4741.5,6
Youtube Zarby,psn,672014087,2,110,p10,-5.733000000000004,4739.5,7
Youtube Zarby,psn,671926038,15,705,p10,13.409999999999991,4745.2,8
Youtube Zarby,psn,671850408,11,725,p10,14.115000000000009,4731.8,9
Youtube Zarby,psn,671827045,6,260,p10,2.1329999999999973,4717.7,10
DT-NIN7O,psn,672001533,39,4205,p9,-2,4948.1,1
DT-NIN7O,psn,667971533,2,153,p10,-1.1475,4947.9,2
DT-NIN7O,psn,662277692,26,2809,p9,0.3762109593749983,4950.2,3
DT-NIN7O,psn,659914243,34,5286,p9,0.04147163143341845,4944.7,4
DT-NIN7O,psn,659914238,29,2138,p10,0.38544497506874903,4949,5
DT-NIN7O,psn,658094980,5,1085,p9,2.3479999999999928,4943.6,6
DT-NIN7O,psn,658007782,22,3244,p9,0.44393197685760466,4941.3,7
DT-NIN7O,psn,655649695,7,317,p10,1.0720000000000074,4947.5,8
DT-NIN7O,psn,655272172,3,157,p10,0.40499999999999997,4946.4,9
DT-NIN7O,psn,655238695,0,122,p10,-1.4465000000000099,4946,10
Mariius-,psn,673930413,25,3234,p9,0.29665175000000094,4985.5,1
Mariius-,psn,673665971,6,885,p9,0.9099999999999909,4982.7,2
Mariius-,psn,673615449,4,1025,p9,0.76,4981.8,3
Mariius-,psn,669824724,14,1534,p9,-2,4981,4
Mariius-,psn,669633856,1,865,p9,0.7679999999999928,4981.6,5
Mariius-,psn,669604073,10,665,p10,18.39000000000001,4650.6,6
Mariius-,psn,669526088,1,283,p9,-3,4980.8,7
Mariius-,psn,669511530,5,905,p9,0.6759999999999855,4983.8,8
Mariius-,psn,669450608,0,255,p9,-3,4983.1,9
Mariius-,psn,668851469,5,1470,p9,0.3552000000000135,4986.1,10
VMF_sKiLLzs13,psn,672895602,3,241,p9,0.375,4950.4,1
VMF_sKiLLzs13,psn,670866789,4,485,p9,1.8130000000000064,4950,2
VMF_sKiLLzs13,psn,670866788,1,77,p10,-68.134,2454.3,3
VMF_sKiLLzs13,psn,670777234,35,3634,p10,1.8595881150997233,2522.4,4
VMF_sKiLLzs13,psn,670777235,15,1742,p9,-2,4948.2,5
VMF_sKiLLzs13,psn,666317376,39,7486,p9,0.03803252255470147,4949.3,6
VMF_sKiLLzs13,psn,665646155,13,2080,p9,0.938188799999989,4954,7
VMF_sKiLLzs13,psn,665469676,7,936,p9,-2,4949.1,8
VMF_sKiLLzs13,psn,664545668,51,5611,p9,0.03803038401846766,4949.3,9
VMF_sKiLLzs13,psn,661723266,10,1925,p9,0.9732096000000092,4952.3,10
rubes_94,psn,673004515,1,79,p2,-1.421749999999995,4946.9,1
rubes_94,psn,672506198,1,91,p2,-1.383250000000005,4948.3,2
rubes_94,psn,672476457,10,550,p2,0.3798241454765616,4949.7,3
rubes_94,psn,672347837,21,1006,p2,-2,4948.2,4
rubes_94,psn,672174111,26,1460,p2,-2,4949,5
rubes_94,psn,663218685,10,725,p10,1.6800000000000184,4968.1,6
rubes_94,psn,663133902,6,845,p10,-2,4966.4,7
rubes_94,psn,663050654,8,505,p10,1.1935000000000127,4967.1,8
rubes_94,psn,662965477,5,725,p10,1.4200000000000002,4965.9,9
rubes_94,psn,662941877,2,145,p10,-3,4964.5,10
MIYAZAKI_GAUHEI,psn,673031090,80,9034,p9,0.038740509186216965,4948.4,1
MIYAZAKI_GAUHEI,psn,673031088,13,714,p10,0.3805950000000007,4949.6,2
MIYAZAKI_GAUHEI,psn,668871195,21,3569,p9,-2,4950.5,3
MIYAZAKI_GAUHEI,psn,666695534,2,262,p9,-1.483601470312508,4944.6,4
MIYAZAKI_GAUHEI,psn,666648846,70,7401,p9,0.038370104132035066,4948.9,5
MIYAZAKI_GAUHEI,psn,666648845,4,178,p10,-2,4952.3,6
MIYAZAKI_GAUHEI,psn,665626043,0,38,p9,-3,4947.2,7
MIYAZAKI_GAUHEI,psn,665626039,29,1967,p10,-2,4954.3,8
MIYAZAKI_GAUHEI,psn,665402887,17,2282,p10,-2,4958.5,9
MIYAZAKI_GAUHEI,psn,665402888,17,790,p9,0.376045223437502,4950.2,10
NatanNR7,psn,673667333,10,841,p10,1.2929786771484373,4828.9,1
NatanNR7,psn,665186411,18,792,p2,10.752477539859374,3577.1,2
NatanNR7,psn,661993338,0,103,p9,-12.376237500000002,4537.6,3
NatanNR7,psn,661993335,32,3439,p10,-0.40293282431981814,4820.5,4
NatanNR7,psn,661993337,8,879,p2,11.39680546875,3491.8,5
NatanNR7,psn,658008367,0,17,p2,-42.781749999999995,3401.5,6
NatanNR7,psn,658008366,0,17,p10,-4.697000000000005,4824.5,7
NatanNR7,psn,653463387,6,711,p2,-41.63697858516185,3444.3,8
NatanNR7,psn,653463388,22,4484,p9,3.3095977795583984,4562,9
NatanNR7,psn,653463386,6,1133,p10,-3.757800384000011,4829.2,10
AlmightySneaky,psn,673715489,12,455,p10,104.3315,2123.4,1
AlmightySneaky,psn,673645374,13,515,p10,108.11500000000001,2019.1,2
AlmightySneaky,psn,670507823,2,100,p9,-65.241,2035.2,3
AlmightySneaky,psn,670501581,11,421,p10,23.342320168148433,1911,4
AlmightySneaky,psn,670501582,0,255,p2,-3,4961.8,5
AlmightySneaky,psn,670440641,5,244,p2,0.7179999999999928,4964.8,6
AlmightySneaky,psn,670405886,7,364,p2,1.3019999999999936,4964.1,7
AlmightySneaky,psn,670357030,10,684,p2,-2,4962.8,8
AlmightySneaky,psn,670288208,12,605,p2,1.9300000000000184,4963.3,9
AlmightySneaky,psn,670285435,5,126,p2,-2,4961.4,10
Twitch_viltsu7,psn,673019061,1,74,p9,-1.476749999999995,4944.8,1
Twitch_viltsu7,psn,673019059,0,17,p2,-3,4954.3,2
Twitch_viltsu7,psn,672916638,14,505,p2,1.5469999999999937,4957.3,3
Twitch_viltsu7,psn,672892991,9,134,p2,-2,4955.8,4
Twitch_viltsu7,psn,672856744,56,2030,p2,-2,4957.8,5
Twitch_viltsu7,psn,671717532,29,1078,p2,-2,4961.5,6
Twitch_viltsu7,psn,671487623,42,1441,p2,-2,4960.2,7
Twitch_viltsu7,psn,668540667,45,1815,p2,2.247225000000026,4957.3,8
Twitch_viltsu7,psn,668540663,81,4538,p10,0.038374957812191274,4948.9,9
Twitch_viltsu7,psn,664884634,2,188,p9,-1.4382431249999785,4946.3,10
tartarsauce_mk2,psn,672835221,22,1223,p10,0.7530311879999976,4900.3,1
tartarsauce_mk2,psn,672835223,0,22,p9,-78.92775,2051,2
tartarsauce_mk2,psn,671687300,8,230,p2,1.02,4950,3
tartarsauce_mk2,psn,671687302,6,611,p9,-63.15609031875,2129.9,4
tartarsauce_mk2,psn,658009738,50,2445,p2,0.03825871615672122,4949,5
tartarsauce_mk2,psn,658009737,33,2829,p10,0.8252295012864056,4890.8,6
tartarsauce_mk2,psn,657104630,26,2146,p10,1.0014283447512866,4867.5,7
tartarsauce_mk2,psn,656789233,19,1108,p10,1.1188767572226583,4851.9,8
tartarsauce_mk2,psn,656132610,10,640,p9,20.954120859621092,2227.1,9
tartarsauce_mk2,psn,656132605,41,2296,p10,1.1976149721916294,4841.5,10
Twitch-xBallin,psn,673932820,7,857,p9,-3,4969.8,1
Twitch-xBallin,psn,670656258,33,4631,p9,-2,4981.3,2
Twitch-xBallin,psn,669932716,29,7804,p9,-2,4979.2,3
Twitch-xBallin,psn,665770580,10,2392,p9,0.8110080000000016,4980.5,4
Twitch-xBallin,psn,665643298,4,832,p9,0.9159999999999855,4978,5
Twitch-xBallin,psn,665607909,35,5517,p9,0.8289303071293626,4977.1,6
Twitch-xBallin,psn,665247363,55,8764,p9,-2,4969.9,7
Twitch-xBallin,psn,661561367,2,378,p9,0.6974999999999909,4972.8,8
Twitch-xBallin,psn,661428500,3,444,p9,-3,4972.1,9
Twitch-xBallin,psn,661420080,1,758,p9,-3,4978.1,10
Jambonlol,psn,672247843,18,1516,p10,-2,4949.2,1
Jambonlol,psn,666570498,10,385,p2,0.8133785625000041,4892.4,2
Jambonlol,psn,664941101,18,930,p2,0.8422667101395245,4888.5,3
Jambonlol,psn,664941097,5,166,p10,0.40649999999999864,4946.2,4
Jambonlol,psn,663222450,7,405,p2,4.336499999999988,4880.4,5
Jambonlol,psn,663222449,22,1470,p10,2.854750000000013,4945.8,6
Jambonlol,psn,661939707,0,410,p9,0,4820.1,7
Jambonlol,psn,661882547,7,805,p9,9.469999999999983,4820.1,8
Jambonlol,psn,661866983,4,253,p9,1.4310000000000014,4810.6,9
Jambonlol,psn,661859338,3,86,p10,0.45450000000000274,4939.9,10
AmarCoD,psn,673933382,11,316,p2,-2,4960.5,1
AmarCoD,psn,673841122,6,131,p2,-2,4966.5,2
AmarCoD,psn,673763003,16,605,p2,1.659999999999991,4968.5,3
AmarCoD,psn,673741821,9,132,p2,-2,4966.8,4
AmarCoD,psn,673705245,4,185,p9,0.40875,4945.9,5
AmarCoD,psn,673683030,0,255,p2,-3,4968.8,6
AmarCoD,psn,673639052,11,369,p2,1.0219999999999938,4971.8,7
AmarCoD,psn,673623178,1,71,p2,-3,4970.8,8
AmarCoD,psn,673562136,13,358,p2,0.9519999999999937,4973.8,9
AmarCoD,psn,673519733,0,185,p2,0,4972.8,10
o7Vigga_7Vastyy,psn,673933612,20,1746,p9,-2,4950.5,1
o7Vigga_7Vastyy,psn,673669559,14,1315,p9,-2,4950.6,2
o7Vigga_7Vastyy,psn,673669558,17,1623,p10,6.654182400000002,4119.4,3
o7Vigga_7Vastyy,psn,673308535,11,605,p2,8.694999999999983,4834.8,4
o7Vigga_7Vastyy,psn,673258713,14,722,p2,1.3139999999999985,4826.1,5
o7Vigga_7Vastyy,psn,673213469,19,921,p2,1.3787635319999936,4817.5,6
o7Vigga_7Vastyy,psn,673213468,33,2264,p10,7.274777581558365,4037.3,7
o7Vigga_7Vastyy,psn,664138265,10,665,p10,59.46500000000001,3870.2,8
o7Vigga_7Vastyy,psn,664046366,13,639,p10,8.987527499999999,3810.7,9
o7Vigga_7Vastyy,psn,664011876,20,749,p9,-2,4959.5,10
iLoveHardpoint,psn,669471373,51,1981,p2,-2,4964.5,1
iLoveHardpoint,psn,669471372,29,1999,p10,0.38300348741759305,4949.3,2
iLoveHardpoint,psn,665891953,35,1694,p2,-2,4966.7,3
iLoveHardpoint,psn,663724908,9,605,p2,1.8900000000000092,4964.1,4
iLoveHardpoint,psn,663724907,72,4235,p10,0.4337934249133218,4942.6,5
iLoveHardpoint,psn,662277484,27,1410,p2,-2,4962.2,6
iLoveHardpoint,psn,658710328,9,798,p2,0.7142399999999907,4965,7
iLoveHardpoint,psn,654972883,15,1210,p2,1.551359999999986,4962.8,8
iLoveHardpoint,psn,650791279,15,2721,p9,1.0652221439999994,4947.8,9
iLoveHardpoint,psn,650791278,4,402,p2,-3,4959.6,10
psn(NMSamuels),psn,673036192,6,645,p10,0.5479999999999927,4986.8,1
psn(NMSamuels),psn,672607814,17,2370,p10,0.4985487360000116,4986.3,2
psn(NMSamuels),psn,671961011,6,605,p2,54.443999999999996,3693.3,3
psn(NMSamuels),psn,671961007,6,1080,p10,0.41279999999999295,4983.9,4
psn(NMSamuels),psn,668268487,2,445,p10,0.4400000000000091,4982.8,5
psn(NMSamuels),psn,668162327,5,735,p10,-3,4982.4,6
psn(NMSamuels),psn,668029220,5,455,p10,0.4375,4987.9,7
psn(NMSamuels),psn,667883786,1,319,p10,0.12600000000000364,4987.5,8
psn(NMSamuels),psn,667848208,3,457,p10,0.3224999999999909,4987.4,9
psn(NMSamuels),psn,667255957,5,825,p9,0.3640000000000146,4991.3,10
B站 Xiao_512,psn,668796502,4,605,p2,0.40400000000001457,4990.3,1
B站 Xiao_512,psn,668720871,3,505,p2,0.2599999999999909,4989.9,2
B站 Xiao_512,psn,668664762,2,309,p2,0.105,4989.6,3
B站 Xiao_512,psn,668566854,4,605,p2,0.43599999999998545,4989.5,4
B站 Xiao_512,psn,668527454,4,153,p10,27.412499999999998,1372.4,5
B站 Xiao_512,psn,668445803,5,605,p2,0.4559999999999855,4989.1,6
B站 Xiao_512,psn,668357869,4,405,p2,0.41300000000000636,4988.6,7
B站 Xiao_512,psn,668319723,1,229,p2,0.11899999999999636,4988.2,8
B站 Xiao_512,psn,668227402,5,605,p2,0.49599999999998556,4988.1,9
B站 Xiao_512,psn,668188217,2,117,p10,-80.4285,1345,10
wappd,psn,673934934,0,26,p2,-24.167000000000005,4097,1
wappd,psn,673894286,1,212,p2,8.876999999999999,4121.2,2
wappd,psn,673711127,3,308,p2,18.116000000000003,4112.3,3
wappd,psn,673670697,3,252,p9,-1.16181562499999,4947.2,4
wappd,psn,673670695,2,371,p2,23.225,4094.2,5
wappd,psn,673670693,12,283,p10,3.56506755850781,4528.2,6
wappd,psn,673372431,58,7488,p9,0.037915845414630216,4949.5,7
wappd,psn,673372430,7,365,p2,7.020007087500002,4071,8
wappd,psn,673372427,1,113,p10,-13.012999999999995,4513.8,9
wappd,psn,667343718,36,3656,p9,0.3809378360832011,4949.6,10
MexiiGarcia,psn,673935206,25,1210,p2,4.93050000000003,4906.3,1
MexiiGarcia,psn,673700198,3,115,p2,0.7845000000000028,4896.2,2
MexiiGarcia,psn,673671044,13,657,p2,0.7905255009261373,4895.4,3
MexiiGarcia,psn,673489958,9,605,p2,5.730000000000018,4891.1,4
MexiiGarcia,psn,672988912,37,1815,p2,0.8659792461455981,4885.4,5
MexiiGarcia,psn,672626788,17,605,p2,6.934999999999992,4868.2,6
MexiiGarcia,psn,672124800,46,2016,p2,1.047756009887996,4861.3,7
MexiiGarcia,psn,671238514,9,405,p10,33.0785,4088,8
MexiiGarcia,psn,670304689,13,605,p10,49.74000000000001,4054.9,9
MexiiGarcia,psn,670212042,23,711,p10,7.5175874999999985,4005.2,10
GonZoo-Boss-,psn,673100069,27,2747,p2,-2,4956.5,1
GonZoo-Boss-,psn,671248048,34,2703,p2,-2,4957.2,2
GonZoo-Boss-,psn,660680628,40,3747,p2,-2,4955.6,3
GonZoo-Boss-,psn,660680629,57,7849,p9,-2,4948.7,4
GonZoo-Boss-,psn,660680627,19,3108,p10,5.847751065599998,4226.1,5
GonZoo-Boss-,psn,653714857,7,821,p2,0.3976829999999973,4960.6,6
GonZoo-Boss-,psn,653109361,0,36,p2,-3,4958.8,7
GonZoo-Boss-,psn,649090506,25,3727,p9,-2,4963.5,8
GonZoo-Boss-,psn,646105753,17,4305,p9,1.6307453951999924,4960.9,9
GonZoo-Boss-,psn,646105750,60,5305,p2,-2,4961.8,10
Alqeu,psn,666518051,8,347,p10,0.43799999999999273,4978.5,1
Alqeu,psn,666440935,0,20,p10,-3,4978.1,2
Alqeu,psn,665872727,0,124,p10,0,4981.1,3
Alqeu,psn,665816867,12,574,p10,-2,4981.1,4
Alqeu,psn,665752725,2,455,p10,0.4474999999999909,4982.5,5
Alqeu,psn,665350008,12,455,p10,0.6510000000000128,4982.1,6
Alqeu,psn,665329677,13,705,p10,0.9800000000000182,4981.4,7
Alqeu,psn,665270529,11,415,p10,-2,4980.4,8
Alqeu,psn,665214019,16,605,p2,1.469999999999982,4972.1,9
Alqeu,psn,665214018,18,626,p10,-2,4982,10
Above-xo,psn,670813623,26,1916,p10,-2,4956.6,1
Above-xo,psn,670813624,20,1227,p2,-2,4951.3,2
Above-xo,psn,670519546,3,183,p2,-3,4949.3,3
Above-xo,psn,670506762,70,4962,p2,-2,4955.3,4
Above-xo,psn,669961002,24,1747,p2,-2,4976.7,5
Above-xo,psn,669961001,8,589,p10,-2,4956.4,6
Above-xo,psn,665952726,0,499,p9,0,4949.8,7
Above-xo,psn,665952725,8,605,p2,1,4976,8
Above-xo,psn,665952723,16,1825,p10,-3,4960,9
Above-xo,psn,662119461,25,1975,p10,1.4078999999999724,4973.2,10
crayvings,psn,673936469,31,1601,p9,-2,4959.1,1
crayvings,psn,671399270,4,647,p9,-3,4956.9,2
crayvings,psn,671292293,3,387,p9,-2,4962.9,3
crayvings,psn,671174944,24,1695,p9,-2,4964.9,4
crayvings,psn,670752742,36,2890,p9,-2,4964.5,5
crayvings,psn,670752741,1,90,p10,-5.725499999999995,4786.1,6
crayvings,psn,669925829,3,784,p9,1.3359999999999856,4967.9,7
crayvings,psn,669896406,40,3774,p9,-2,4966.6,8
crayvings,psn,667129591,104,9872,p9,-2,4963.9,9
crayvings,psn,663071366,33,2042,p9,-2,4972.3,10
KittyCyan,psn,671658661,52,1909,p2,1.439842078148447,4809.5,1
KittyCyan,psn,671393166,5,274,p2,1.678565625000001,4777.9,2
KittyCyan,psn,671034609,5,605,p10,3.5479999999999925,4914.8,3
